id;title;payment_date;project_id;user_id;user_level;payment_value;payment_pack
4015;;19.01.2021;896769120371203787;727251990787954;25;1;cash_1
4016;;03.02.2021;123126578909545443;1206678022724312;47;1;cash_1
4017;;16.12.2020;198341298461294614;1227587730693110;16;1;cash_1
4018;;04.12.2020;345346476578687696;10214990404735451;51;1;cash_1
4019;;29.01.2021;234245654675475689;1572553616125807;90;2;cash_2
4020;;12.02.2021;345346476578687696;629434223926981;21;1;cash_1
4021;;05.02.2021;123123123124566789;1108944672572007;24;2;cash_2
4022;;05.01.2021;123123412353465547;1712052069099619;18;1;cash_1
4023;;08.12.2020;896769120371203787;1650219194992577;65;1;cash_1
4024;;15.01.2021;345346476578687696;100001103071589;250;3;cash_3
4025;;16.12.2020;123123123124566789;1672093492816393;289;3;cash_3
4026;;31.12.2020;123126578909545443;100000388297538;1900;3;cash_3
4027;;16.12.2020;242456536768789769;804953659682647;63;1;cash_1
4028;;03.12.2020;345346476578687696;1528420440503442;88;1;cash_1
4029;;27.12.2020;242456536768789769;1377098498968963;21;2;cash_2
4030;;07.01.2021;123123412353465547;1219319374765230;140;3;cash_3
4031;;13.02.2021;896769120371203787;1141223625895466;443;1;cash_1
4032;;15.12.2020;123123412353465547;10212233889139106;260;2;cash_2
4033;;12.01.2021;123126578909545443;10211967978769451;53;4;cash_2
4034;;09.02.2021;198341298461294614;10205017780683649;415;1;cash_1
4035;;16.02.2021;345346476578687696;1336276313059235;23;1;cash_1
4036;;11.01.2021;123142536767899006;1072825282822658;45;3;cash_3
4037;;02.01.2021;234245654675475689;10208161573184803;59;2;cash_1
4038;;06.02.2021;234234654674652422;10207743970141360;35;2;cash_2
4039;;07.12.2020;123123123124566789;1822093254469453;16;2;cash_2
4040;;10.12.2020;242456536768789769;10210930941962151;29;1;cash_1
4041;;06.02.2021;242456536768789769;687629311409876;68;1;cash_1
4042;;03.02.2021;345346476578687696;112592729477938;139;1;cash_1
4043;;02.01.2021;198341298461294614;10206633869150679;432;2;cash_2
4044;;13.01.2021;345346476578687696;10210250342128976;58;1;cash_1
4045;;12.02.2021;234245654675475689;156082355048902;30;2;cash_2
4046;;07.01.2021;123142536767899006;1712523755505153;46;1;cash_1
4047;;26.12.2020;123123123124566789;10212067966598444;55;1;cash_1
4048;;15.02.2021;242456536768789769;10212231417359752;230;2;cash_1
4049;;16.01.2021;345346476578687696;1724352607593097;22;5;cash_5
4050;;30.12.2020;123126578909545443;10208350721190725;41;1;cash_1
4051;;17.01.2021;123126578909545443;1470347819679040;60;2;cash_2
4052;;10.02.2021;123123123124566789;1385257341533897;37;2;cash_1
4053;;05.02.2021;896769120371203787;10205977878918440;175;2;cash_2
4054;;09.02.2021;123126578909545443;1658144590878800;38;2;cash_2
4055;;31.01.2021;123123123124566789;1226700444086099;348;1;cash_1
4056;;09.02.2021;198341298461294614;1782019678495454;31;2;cash_2
4057;;22.12.2020;234234654674652422;1605970029415650;47;1;cash_1
4058;;05.12.2020;123123412353465547;729712723820484;229;1;cash_1
4059;;11.12.2020;234234654674652422;1832733693405906;17;2;cash_2
4060;;05.12.2020;123123412353465547;1941730089172253;25;2;cash_2
4061;;08.12.2020;123142536767899006;10211152624553626;22;1;cash_1
4062;;25.01.2021;234245654675475689;10214001294180168;210;1;cash_1
4063;;07.02.2021;242456536768789769;1434644776614106;1;1;cash_1
4064;;03.01.2021;896769120371203787;10210874947445011;24;3;cash_3
4065;;03.02.2021;234245654675475689;1669585263072010;28;1;cash_1
4066;;22.02.2021;123142536767899006;100007440660427;212;1;cash_1
4067;;18.12.2020;234234654674652422;1375398085817745;343;1;cash_1
4068;;09.12.2020;242456536768789769;933092156820718;185;2;cash_2
4069;;12.12.2020;234245654675475689;10155159423769626;39;1;cash_1
4070;;13.02.2021;123123123124566789;10211241315651798;389;1;cash_1
4071;;06.02.2021;123123123124566789;10214452645860985;30;2;cash_2
4072;;12.01.2021;234234654674652422;977244369046579;96;1;cash_1
4073;;10.02.2021;123142536767899006;1282514611812343;14;2;cash_2
4074;;11.01.2021;123123412353465547;10214120702040349;3;3;cash_3
4075;;30.01.2021;123126578909545443;1113428318678757;365;2;cash_1
4076;;22.01.2021;123142536767899006;1820509268236854;282;1;cash_1
4077;;06.01.2021;123126578909545443;1009864671;156;1;cash_1
4078;;09.02.2021;242456536768789769;1173590949419233;17;1;cash_1
4079;;10.12.2020;123126578909545443;1268859103171851;154;3;cash_3
4080;;21.12.2020;198341298461294614;972538416126252;103;2;cash_1
4081;;31.12.2020;198341298461294614;10213034711371854;14;1;cash_1
4082;;27.12.2020;198341298461294614;1926145614311827;57;1;cash_1
4083;;02.12.2020;234234654674652422;1130753906944447;204;2;cash_2
4084;;01.01.2021;242456536768789769;10211073475940886;196;1;cash_1
4085;;07.02.2021;234245654675475689;1744718415538210;75;1;cash_1
4086;;29.01.2021;123123412353465547;1223108577724819;155;1;cash_1
4087;;24.01.2021;234234654674652422;1718047898209631;53;1;cash_1
4088;;05.02.2021;234245654675475689;1996789253903274;32;1;cash_1
4089;;06.01.2021;123123123124566789;1283910581621625;279;1;cash_1
4090;;12.01.2021;234245654675475689;1616934265000177;39;1;cash_1
4091;;30.11.2020;123142536767899006;1542604899086286;38;1;cash_1
4092;;30.12.2020;896769120371203787;1675767122454044;28;1;cash_1
4093;;31.12.2020;123126578909545443;10155086114864812;35;2;cash_2
4094;;06.02.2021;123126578909545443;1323317144401314;46;2;cash_2
4095;;14.02.2021;242456536768789769;10207349308996272;24;1;cash_1
4096;;01.02.2021;345346476578687696;10209644130917066;1;3;cash_3
4097;;17.01.2021;198341298461294614;10213903269284212;39;1;cash_1
4098;;29.12.2020;123126578909545443;1211687835528385;295;2;cash_2
4099;;05.12.2020;123126578909545443;1424893777563819;24;1;cash_1
4100;;22.12.2020;123123412353465547;455016194877863;5;1;cash_1
4101;;24.01.2021;123142536767899006;1794706023882323;26;1;cash_1
4102;;06.01.2021;242456536768789769;10155883389874578;170;1;cash_1
4103;;05.02.2021;123142536767899006;761775400683403;49;2;cash_2
4104;;06.12.2020;234245654675475689;1797786490541696;30;1;cash_1
4105;;31.12.2020;234234654674652422;1171991829595934;1;2;cash_2
4106;;15.02.2021;198341298461294614;1531065230304393;145;1;cash_1
4107;;26.01.2021;234245654675475689;10154890059627821;72;3;cash_3
4108;;11.02.2021;123123412353465547;10213864823885827;27;1;cash_1
4109;;23.12.2020;234245654675475689;1453190638024616;30;2;cash_2
4110;;23.01.2021;242456536768789769;1453948261332298;1;4;cash_4
4111;;29.01.2021;123123123124566789;10210826696161556;173;1;cash_1
4112;;03.02.2021;123123123124566789;759857300813516;235;2;cash_2
4113;;24.12.2020;198341298461294614;1083037013;534;2;cash_2
4114;;19.02.2021;234245654675475689;1857940994516716;36;3;cash_3
4115;;31.01.2021;234234654674652422;910249225742413;106;2;cash_2
4116;;10.01.2021;198341298461294614;1213446225443400;45;1;cash_1
4117;;28.01.2021;123123123124566789;10154854996538169;300;2;cash_2
4118;;11.12.2020;198341298461294614;10211017103492354;397;1;cash_1
4119;;14.12.2020;234234654674652422;1231200400261392;69;1;cash_1
4120;;31.12.2020;123123412353465547;1461273527230272;22;2;cash_2
4121;;19.02.2021;123126578909545443;10207531429914040;49;2;cash_2
4122;;08.02.2021;896769120371203787;1392630844112264;10;1;cash_1
4123;;12.02.2021;123126578909545443;10155817431631180;172;1;cash_1
4124;;08.02.2021;896769120371203787;10208700453769085;48;1;cash_1
4125;;19.12.2020;123126578909545443;10209410021999096;39;2;cash_2
4126;;08.01.2021;123142536767899006;10206930053038032;431;1;cash_1
4127;;22.12.2020;123123123124566789;10153643727146384;162;1;cash_1
4128;;15.12.2020;234245654675475689;10204211493524378;168;1;cash_1
4129;;17.02.2021;123142536767899006;1584721298;99;1;cash_1
4130;;01.02.2021;198341298461294614;709926222514894;4;4;cash_4
4131;;23.01.2021;896769120371203787;10208987496856891;172;1;cash_1
4132;;15.02.2021;123142536767899006;10154940072096287;162;1;cash_1
4133;;11.02.2021;234234654674652422;10209503225525479;21;1;cash_1
4134;;19.02.2021;234245654675475689;625853707602576;43;1;cash_1
4135;;12.01.2021;123123123124566789;10210403968484708;17;1;cash_1
4136;;25.12.2020;123126578909545443;10209706507370421;35;4;cash_4
4137;;22.12.2020;896769120371203787;10214338017595350;6;1;cash_1
4138;;03.02.2021;345346476578687696;1555178591175473;189;1;cash_1
4139;;29.01.2021;345346476578687696;1379938312019350;178;3;cash_3
4140;;10.01.2021;242456536768789769;10208146413798739;48;1;cash_1
4141;;18.02.2021;123123412353465547;1438956379525546;63;1;cash_1
4142;;21.12.2020;123126578909545443;678157339019961;71;1;cash_1
4143;;23.12.2020;123142536767899006;10210030592434052;34;4;cash_1
4144;;09.12.2020;123126578909545443;1361180353929121;179;1;cash_1
4145;;12.01.2021;234245654675475689;10155686796436062;49;1;cash_1
4146;;03.01.2021;234245654675475689;1362744270414466;6;3;cash_3
4147;;04.12.2020;234234654674652422;10212786813918269;52;1;cash_1
4148;;25.12.2020;896769120371203787;10207074926260790;125;2;cash_2
4149;;20.12.2020;123126578909545443;100002394947358;251;1;cash_1
4150;;21.01.2021;198341298461294614;1289891587733809;50;2;cash_2
4151;;16.02.2021;234245654675475689;626820227504690;31;1;cash_1
4152;;05.01.2021;123126578909545443;1614463968613232;154;2;cash_1
4153;;14.01.2021;234234654674652422;10211974562953261;85;2;cash_2
4154;;04.02.2021;345346476578687696;10211933065655910;49;1;cash_1
4155;;15.01.2021;123142536767899006;1395906103789879;1;2;cash_2
4156;;12.01.2021;242456536768789769;1615390018555405;23;2;cash_2
4157;;31.01.2021;123123123124566789;10209457069327968;39;3;cash_3
4158;;10.12.2020;896769120371203787;858341734334853;33;2;cash_1
4159;;16.02.2021;123126578909545443;100007440660427;255;1;cash_1
4160;;20.01.2021;123142536767899006;10214478573500622;317;1;cash_1
4161;;12.12.2020;123126578909545443;1816260191731466;23;1;cash_1
4162;;08.12.2020;234234654674652422;10154949648181183;58;1;cash_1
4163;;25.01.2021;123126578909545443;10154918476206813;32;1;cash_1
4164;;25.12.2020;123123123124566789;1358451187522988;33;4;cash_4
4165;;06.02.2021;345346476578687696;10208692468968387;29;1;cash_1
4166;;17.01.2021;123126578909545443;1401398576550367;34;3;cash_3
4167;;23.12.2020;123126578909545443;1494168363951696;220;3;cash_3
4168;;23.12.2020;242456536768789769;10154315559923033;29;2;cash_2
4169;;13.01.2021;345346476578687696;1333117531;396;1;cash_1
4170;;22.12.2020;123126578909545443;10159907057550298;56;1;cash_1
4171;;26.12.2020;198341298461294614;1614548501944069;112;2;cash_1
4172;;15.12.2020;234234654674652422;1123364554386414;278;1;cash_1
4173;;05.01.2021;123123123124566789;841736935986083;157;1;cash_1
4174;;22.12.2020;123123123124566789;10207878737709659;85;2;cash_2
4175;;09.12.2020;123123123124566789;1371214872914188;162;1;cash_1
4176;;06.12.2020;123123412353465547;1929099383986469;1;1;cash_1
4177;;09.02.2021;123142536767899006;10211712140060570;36;3;cash_3
4178;;16.01.2021;345346476578687696;10208693773761931;42;1;cash_1
4179;;18.12.2020;123126578909545443;484503391928449;46;2;cash_2
4180;;29.12.2020;896769120371203787;676285615887162;57;2;cash_1
4181;;20.01.2021;234234654674652422;10210922727848736;30;1;cash_1
4182;;24.01.2021;234245654675475689;10213753236618884;39;1;cash_1
4183;;17.01.2021;242456536768789769;1362834970394471;531;1;cash_1
4184;;03.01.2021;896769120371203787;724799947667163;216;1;cash_1
4185;;16.01.2021;198341298461294614;10214102026969922;38;1;cash_1
4186;;06.12.2020;896769120371203787;1280872571995144;38;3;cash_1
4187;;05.12.2020;242456536768789769;10210127265325058;518;4;cash_1
4188;;20.12.2020;123123412353465547;1446854422017173;15;3;cash_1
4189;;09.12.2020;123142536767899006;1635512693136958;37;2;cash_2
4190;;30.11.2020;198341298461294614;1483237285106106;16;1;cash_1
4191;;11.12.2020;123123412353465547;1257780650912992;408;1;cash_1
4192;;23.01.2021;123123412353465547;10154518061056858;65;4;cash_2
4193;;08.01.2021;198341298461294614;1814594022133654;44;1;cash_1
4194;;01.02.2021;198341298461294614;10206298238734787;123;1;cash_1
4195;;15.12.2020;234245654675475689;1727312463976183;155;2;cash_2
4196;;11.12.2020;234234654674652422;10215081664292987;53;2;cash_2
4197;;14.02.2021;123123123124566789;10213163043495940;38;1;cash_1
4198;;05.12.2020;242456536768789769;10158724894080103;1;2;cash_1
4199;;25.01.2021;345346476578687696;1393346723;374;1;cash_1
4200;;31.01.2021;123142536767899006;1530450780367287;179;2;cash_2
4201;;26.01.2021;234245654675475689;10209089247333275;22;2;cash_2
4202;;10.01.2021;234245654675475689;10207072054474297;35;1;cash_1
4203;;02.02.2021;345346476578687696;10156155783392468;74;1;cash_1
4204;;22.01.2021;345346476578687696;1033360580120772;74;3;cash_3
4205;;05.02.2021;123123123124566789;285015158580950;38;1;cash_1
4206;;22.01.2021;123126578909545443;10157181399352588;56;1;cash_1
4207;;28.12.2020;123142536767899006;10208440142480658;22;1;cash_1
4208;;03.02.2021;123126578909545443;1284073551680196;53;3;cash_3
4209;;16.02.2021;345346476578687696;1846992192235948;149;1;cash_1
4210;;14.12.2020;896769120371203787;1558139974226105;28;2;cash_2
4211;;06.02.2021;123142536767899006;1017307831631936;8;1;cash_1
4212;;19.02.2021;345346476578687696;1783164545316081;41;3;cash_3
4213;;05.02.2021;242456536768789769;10210240713207793;93;4;cash_4
4214;;04.02.2021;123123123124566789;1651724181792308;13;1;cash_1
4215;;18.12.2020;123123412353465547;10153390903622060;225;2;cash_1
4216;;23.01.2021;123123123124566789;10208549141709316;90;2;cash_2
4217;;14.01.2021;123123123124566789;1447014525379383;30;2;cash_2
4218;;25.12.2020;123126578909545443;1456766177679957;31;1;cash_1
4219;;07.12.2020;242456536768789769;10209428277371511;45;1;cash_1
4220;;06.01.2021;896769120371203787;10208253633058247;12;4;cash_4
4221;;17.02.2021;123123412353465547;1043979135649921;72;2;cash_2
4222;;13.12.2020;123142536767899006;427274650985132;35;2;cash_1
4223;;03.01.2021;242456536768789769;10154920328038498;29;1;cash_1
4224;;15.12.2020;896769120371203787;1421599104573819;30;1;cash_1
4225;;07.01.2021;896769120371203787;653730584801524;65;2;cash_1
4226;;03.02.2021;345346476578687696;10212726161540187;10;4;cash_4
4227;;24.01.2021;242456536768789769;1594105393943316;94;1;cash_1
4228;;26.12.2020;896769120371203787;1604255052952466;165;1;cash_1
4229;;09.01.2021;123123412353465547;1673133299652013;95;1;cash_1
4230;;08.01.2021;198341298461294614;1256454171135856;17;2;cash_2
4231;;10.02.2021;234245654675475689;10210795824755054;161;2;cash_1
4232;;27.01.2021;123142536767899006;1834927546756113;38;1;cash_1
4233;;05.02.2021;123123412353465547;10155313175445000;31;1;cash_1
4234;;08.01.2021;123142536767899006;1330098633718371;115;3;cash_3
4235;;04.02.2021;234245654675475689;1188099398000946;50;1;cash_1
4236;;23.12.2020;123142536767899006;10205796851400026;130;1;cash_1
4237;;09.01.2021;123126578909545443;1520202148008118;169;1;cash_1
4238;;09.01.2021;345346476578687696;10156076146242277;27;1;cash_1
4239;;22.01.2021;896769120371203787;100001103071589;263;12;cash_2
4240;;17.01.2021;198341298461294614;727806294023979;812;2;cash_2
4241;;10.12.2020;234234654674652422;1661792687441847;108;1;cash_1
4242;;27.01.2021;242456536768789769;1613863001;290;1;cash_1
4243;;28.01.2021;345346476578687696;10211004435767037;64;1;cash_1
4244;;19.01.2021;123142536767899006;10209965597752149;244;1;cash_1
4245;;14.02.2021;198341298461294614;960566714085626;56;2;cash_2
4246;;17.02.2021;123126578909545443;1763805403636130;40;1;cash_1
4247;;25.01.2021;123142536767899006;1551777178182668;428;1;cash_1
4248;;22.01.2021;234245654675475689;1251093314997055;33;2;cash_2
4249;;24.12.2020;123126578909545443;10154747306011184;49;1;cash_1
4250;;19.01.2021;123123412353465547;10210064061822897;380;2;cash_1
4251;;11.12.2020;896769120371203787;10208319840855590;36;1;cash_1
4252;;05.01.2021;896769120371203787;1252741998171253;63;2;cash_2
4253;;08.12.2020;345346476578687696;701076730052105;298;1;cash_1
4254;;09.12.2020;123142536767899006;10207552103235415;57;1;cash_1
4255;;21.12.2020;198341298461294614;10210476110889533;237;1;cash_1
4256;;08.12.2020;123123412353465547;1149872724;159;2;cash_2
4257;;21.01.2021;123123123124566789;1684168431616585;4;1;cash_1
4258;;23.12.2020;234245654675475689;227791674326130;12;2;cash_2
4259;;12.02.2021;242456536768789769;10213306751487870;174;1;cash_1
4260;;07.12.2020;123123123124566789;1004917546270155;304;1;cash_1
4261;;02.02.2021;242456536768789769;10210886148885040;41;1;cash_1
4262;;29.11.2020;123123412353465547;10154566844082695;50;1;cash_1
4263;;23.12.2020;234245654675475689;579755579;1919;4;cash_4
4264;;24.01.2021;345346476578687696;610293145;218;2;cash_2
4265;;04.12.2020;123123412353465547;10207495647643404;79;1;cash_1
4266;;15.12.2020;123123123124566789;10208793311091940;40;2;cash_1
4267;;12.01.2021;234234654674652422;10209838310407056;37;1;cash_1
4268;;04.12.2020;123126578909545443;10209754571074427;245;1;cash_1
4269;;11.01.2021;198341298461294614;10212509711564744;33;1;cash_1
4270;;12.02.2021;896769120371203787;10207597535599892;84;1;cash_1
4271;;14.01.2021;896769120371203787;1514486878567413;66;1;cash_1
4272;;02.01.2021;242456536768789769;10209471809851425;570;1;cash_1
4273;;03.12.2020;198341298461294614;10202878737086317;53;2;cash_1
4274;;06.02.2021;123123412353465547;1778534002421641;90;1;cash_1
4275;;21.01.2021;198341298461294614;1393346723;363;1;cash_1
4276;;15.02.2021;123142536767899006;10212328975248654;30;2;cash_2
4277;;12.01.2021;234245654675475689;1148991561836897;96;1;cash_1
4278;;14.12.2020;242456536768789769;1289311854516496;1;1;cash_1
4279;;08.01.2021;234234654674652422;1264107323661934;247;1;cash_1
4280;;18.12.2020;345346476578687696;10207947437831834;48;2;cash_2
4281;;22.12.2020;896769120371203787;10154908049804687;67;1;cash_1
4282;;03.12.2020;234234654674652422;1902159823135125;66;1;cash_1
4283;;16.01.2021;234245654675475689;1554077621276840;32;1;cash_1
4284;;04.12.2020;896769120371203787;1215497085206565;64;3;cash_3
4285;;02.01.2021;123126578909545443;339443469869821;25;3;cash_1
4286;;17.12.2020;896769120371203787;1545363672187514;47;3;cash_3
4287;;02.01.2021;123123412353465547;10154802394378451;53;1;cash_1
4288;;25.12.2020;123123123124566789;10205960465449442;99;1;cash_1
4289;;07.01.2021;123123412353465547;10211081844018140;114;1;cash_1
4290;;17.12.2020;123142536767899006;1379965885390025;299;1;cash_1
4291;;28.01.2021;123126578909545443;1553430763;112;1;cash_1
4292;;14.12.2020;242456536768789769;10207226671984630;63;3;cash_3
4293;;29.11.2020;234245654675475689;1734561239894339;1;2;cash_2
4294;;01.02.2021;234245654675475689;10154776079632277;489;2;cash_2
4295;;18.01.2021;234234654674652422;1355048207912391;83;1;cash_1
4296;;19.12.2020;123123412353465547;1092385940873638;180;2;cash_2
4297;;05.02.2021;234245654675475689;1746303162065933;54;1;cash_1
4298;;31.12.2020;234234654674652422;841827429293276;139;1;cash_1
4299;;06.12.2020;123123123124566789;1010179549093708;75;2;cash_1
4300;;14.12.2020;234245654675475689;10207876937160110;98;1;cash_1
4301;;12.12.2020;123123412353465547;10156453229049988;50;2;cash_2
4302;;02.02.2021;123123123124566789;10214581537750894;65;1;cash_1
4303;;12.02.2021;234245654675475689;10156126896484974;69;3;cash_3
4304;;15.02.2021;123126578909545443;1690019271057522;29;2;cash_2
4305;;16.12.2020;123123412353465547;10155185922739574;279;1;cash_1
4306;;04.01.2021;234234654674652422;357545241376505;2;1;cash_1
4307;;17.12.2020;123142536767899006;10156290983339068;59;1;cash_1
4308;;29.12.2020;123142536767899006;10210277240354806;51;1;cash_1
4309;;17.01.2021;896769120371203787;1333595313366767;314;1;cash_1
4310;;09.01.2021;242456536768789769;10154389615412616;120;1;cash_1
4311;;25.01.2021;234234654674652422;1659989904023788;135;3;cash_1
4312;;04.12.2020;242456536768789769;1970326959921750;38;3;cash_1
4313;;13.01.2021;123123412353465547;10209627646540847;47;2;cash_2
4314;;05.01.2021;198341298461294614;474130339633790;29;1;cash_1
4315;;20.02.2021;896769120371203787;1218709428139671;124;2;cash_2
4316;;02.02.2021;198341298461294614;10211133900241777;24;2;cash_2
4317;;27.01.2021;242456536768789769;1449702695054807;138;2;cash_1
4318;;16.12.2020;123123412353465547;1254736681301283;183;2;cash_2
4319;;23.01.2021;242456536768789769;855982791200154;260;3;cash_3
4320;;11.02.2021;123142536767899006;10210795824755054;318;1;cash_1
4321;;07.02.2021;123126578909545443;1352440491444669;21;1;cash_1
4322;;31.01.2021;123142536767899006;10210030386221527;35;1;cash_1
4323;;20.01.2021;123142536767899006;10155692847649887;15;2;cash_2
4324;;17.12.2020;242456536768789769;1592231607467771;27;3;cash_3
4325;;08.12.2020;123123123124566789;1606832532663259;51;2;cash_2
4326;;07.02.2021;234234654674652422;1791540287532230;49;1;cash_1
4327;;09.01.2021;345346476578687696;10210382547307378;164;1;cash_1
4328;;24.01.2021;345346476578687696;10209464454402674;29;2;cash_2
4329;;17.02.2021;123123123124566789;100000402906089;526;2;cash_1
4330;;03.12.2020;234234654674652422;577286052473773;116;1;cash_1
4331;;06.01.2021;234234654674652422;10212664086376384;99;1;cash_1
4332;;06.12.2020;234234654674652422;10214661814082591;176;2;cash_2
4333;;11.02.2021;234234654674652422;1831513017122917;49;1;cash_1
4334;;21.12.2020;345346476578687696;1694038220629606;13;1;cash_1
4335;;01.01.2021;198341298461294614;10207229483926670;53;1;cash_1
4336;;22.12.2020;123123123124566789;1984896128459378;46;1;cash_1
4337;;26.01.2021;123126578909545443;10208722353876416;56;1;cash_1
4338;;30.01.2021;896769120371203787;2060769827538674;57;2;cash_1
4339;;27.11.2020;242456536768789769;956721031137868;51;2;cash_2
4340;;05.01.2021;234245654675475689;1918834131770264;62;1;cash_1
4341;;25.01.2021;123142536767899006;1947873148833798;234;1;cash_1
4342;;17.01.2021;123123123124566789;1501782573252620;53;2;cash_2
4343;;08.12.2020;123123412353465547;1634786316848583;36;1;cash_1
4344;;04.02.2021;896769120371203787;10156105141966042;27;1;cash_1
4345;;30.11.2020;234234654674652422;10155492065047589;510;1;cash_1
4346;;19.01.2021;234234654674652422;1858697821011689;62;1;cash_1
4347;;03.12.2020;198341298461294614;1157874864269250;318;2;cash_2
4348;;24.01.2021;896769120371203787;10203022181272284;10;1;cash_1
4349;;20.12.2020;345346476578687696;10210378768449992;35;4;cash_4
4350;;11.12.2020;234245654675475689;1975411946041106;120;1;cash_1
4351;;17.02.2021;198341298461294614;1333901423309734;116;1;cash_1
4352;;06.12.2020;234245654675475689;1483130565030793;31;1;cash_1
4353;;01.12.2020;198341298461294614;10213684919471664;43;2;cash_2
4354;;12.01.2021;123123412353465547;1406552609411065;41;1;cash_1
4355;;14.12.2020;123123412353465547;1830345133850117;4;1;cash_1
4356;;31.12.2020;123142536767899006;1562912737122894;33;3;cash_3
4357;;03.02.2021;234234654674652422;10209183742609730;40;1;cash_1
4358;;11.12.2020;896769120371203787;749671485214547;225;2;cash_2
4359;;15.12.2020;896769120371203787;10209508351006451;65;1;cash_1
4360;;14.01.2021;123123412353465547;906190267;260;1;cash_1
4361;;10.02.2021;234234654674652422;1348908211785901;131;1;cash_1
4362;;04.12.2020;123123123124566789;1326305757388607;84;1;cash_1
4363;;25.12.2020;242456536768789769;1680138942026414;60;2;cash_2
4364;;12.02.2021;896769120371203787;1855458228075291;188;2;cash_1
4365;;01.12.2020;234245654675475689;10208332440588106;31;2;cash_2
4366;;15.01.2021;123142536767899006;1841207002556587;59;1;cash_1
4367;;17.12.2020;123142536767899006;1664975187156381;22;2;cash_2
4368;;06.12.2020;123123123124566789;100000302333752;167;1;cash_1
4369;;02.01.2021;234245654675475689;1466035143443308;35;1;cash_1
4370;;13.01.2021;345346476578687696;10154617206601292;17;3;cash_3
4371;;26.01.2021;234245654675475689;1929698637319067;67;1;cash_1
4372;;18.02.2021;123126578909545443;10155983466971180;28;1;cash_1
4373;;02.12.2020;198341298461294614;10153864900498918;120;2;cash_2
4374;;26.01.2021;234245654675475689;1307186599325446;339;1;cash_1
4375;;09.01.2021;123123123124566789;10208494838875076;196;2;cash_2
4376;;07.01.2021;345346476578687696;10214479383919242;44;1;cash_1
4377;;28.12.2020;234234654674652422;1130534197060150;149;2;cash_2
4378;;18.02.2021;345346476578687696;10211409796434114;23;1;cash_1
4379;;28.12.2020;234245654675475689;1307082119355669;43;1;cash_1
4380;;27.12.2020;123126578909545443;10209425216890672;37;1;cash_1
4381;;06.12.2020;896769120371203787;718747378284611;63;2;cash_1
4382;;08.01.2021;896769120371203787;1654541694586061;38;1;cash_1
4383;;21.01.2021;123142536767899006;1242119962503339;58;2;cash_2
4384;;26.11.2020;345346476578687696;1147850435305877;200;1;cash_1
4385;;05.12.2020;123142536767899006;393974701041159;7;2;cash_2
4386;;02.02.2021;896769120371203787;10212384169666972;5;5;cash_5
4387;;06.01.2021;198341298461294614;232766983798879;9;1;cash_1
4388;;18.01.2021;242456536768789769;10211334367587616;13;2;cash_2
4389;;15.12.2020;242456536768789769;1579892335375386;19;1;cash_1
4390;;19.12.2020;123123123124566789;1875320685826685;57;3;cash_3
4391;;23.12.2020;896769120371203787;10212804179803159;164;2;cash_2
4392;;28.01.2021;896769120371203787;10211575201117431;53;1;cash_1
4393;;27.01.2021;123123412353465547;1360710434003674;36;1;cash_1
4394;;24.01.2021;123126578909545443;10209497139239236;21;3;cash_3
4395;;14.02.2021;123142536767899006;1960746527286202;77;3;cash_3
4396;;15.02.2021;242456536768789769;1875605489343726;39;1;cash_1
4397;;15.02.2021;234245654675475689;1693770630636549;20;2;cash_2
4398;;09.02.2021;123142536767899006;1369244553121353;68;2;cash_2
4399;;15.02.2021;345346476578687696;100000285645556;173;2;cash_2
4400;;31.01.2021;123123123124566789;10210451643832179;67;4;cash_4
4401;;14.01.2021;123123412353465547;10211105989150403;50;2;cash_2
4402;;25.12.2020;123123123124566789;1616472195078075;22;3;cash_3
4403;;02.01.2021;234234654674652422;929019547134126;49;1;cash_1
4404;;05.12.2020;123123412353465547;1045756878844908;223;1;cash_1
4405;;24.12.2020;123123412353465547;1633316806680680;21;3;cash_3
4406;;06.01.2021;896769120371203787;1807971906143172;51;1;cash_1
4407;;28.12.2020;345346476578687696;10212034670155630;14;1;cash_1
4408;;24.01.2021;123123123124566789;1662169010741299;70;1;cash_1
4409;;03.12.2020;123126578909545443;1024538567722905;26;1;cash_1
4410;;02.02.2021;234245654675475689;1401223459949978;13;3;cash_3
4411;;02.12.2020;242456536768789769;10211428399247060;700;1;cash_1
4412;;09.02.2021;345346476578687696;1782261475427531;39;2;cash_1
4413;;14.02.2021;345346476578687696;719428161554191;114;1;cash_1
4414;;31.12.2020;234245654675475689;10154946528073739;78;1;cash_1
4415;;26.12.2020;234245654675475689;10215456688789945;40;2;cash_2
4416;;14.01.2021;234245654675475689;10210539112015971;47;2;cash_1
4417;;14.12.2020;345346476578687696;10210417384568480;95;1;cash_1
4418;;22.01.2021;123123123124566789;1173181172736830;73;1;cash_1
4419;;25.12.2020;123123123124566789;100000777935842;198;1;cash_1
4420;;20.12.2020;896769120371203787;100003158996271;560;1;cash_1
4421;;11.01.2021;123142536767899006;10210974857745758;9;1;cash_1
4422;;05.12.2020;234234654674652422;1860237817564442;11;2;cash_2
4423;;04.12.2020;123126578909545443;1234283166629969;188;1;cash_1
4424;;28.12.2020;123126578909545443;713568245489071;116;2;cash_1
4425;;16.01.2021;123142536767899006;1292560080803778;66;1;cash_1
4426;;30.12.2020;123126578909545443;1009864671;170;2;cash_2
4427;;06.01.2021;123123412353465547;2043565359264576;49;1;cash_1
